"Origin_airport","Destination_airport","Origin_city","Destination_city","Passengers","Seats","Flights","Distance","Fly_date","Origin_population","Destination_population","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long"
"DSM","EKO","Des Moines, IA","Elko, NV",102,122,1,1152,2001-11-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"FSM","EKO","Fort Smith, AR","Elko, NV",118,124,1,1224,2001-07-01,275457,46622,35.3366012573242,-94.3674011230469,40.8249015808105,-115.791999816895
"BLI","EKO","Bellingham, WA","Elko, NV",116,122,1,642,2001-09-01,171250,46622,48.7928009033203,-122.53800201416,40.8249015808105,-115.791999816895
"STL","EKO","St. Louis, MO","Elko, NV",106,122,1,1356,2001-09-01,2719279,46622,38.7486991882324,-90.370002746582,40.8249015808105,-115.791999816895
"EAU","EKO","Eau Claire, WI","Elko, NV",103,124,1,1260,2001-08-01,149703,46622,44.8657989501953,-91.4842987060547,40.8249015808105,-115.791999816895
"EAU","EKO","Eau Claire, WI","Elko, NV",119,122,1,1260,2001-06-01,149703,46622,44.8657989501953,-91.4842987060547,40.8249015808105,-115.791999816895
"EVV","EKO","Evansville, IN","Elko, NV",68,122,1,1517,2001-10-01,342977,46622,38.0369987488,-87.5324020386,40.8249015808105,-115.791999816895
"DSM","EKO","Des Moines, IA","Elko, NV",111,122,1,1152,2001-09-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"BLI","EKO","Bellingham, WA","Elko, NV",103,124,1,642,2001-08-01,171250,46622,48.7928009033203,-122.53800201416,40.8249015808105,-115.791999816895
"DSM","EKO","Des Moines, IA","Elko, NV",110,122,1,1152,2001-06-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"FSM","EKO","Fort Smith, AR","Elko, NV",115,122,1,1224,2001-11-01,275457,46622,35.3366012573242,-94.3674011230469,40.8249015808105,-115.791999816895
"BLI","EKO","Bellingham, WA","Elko, NV",84,122,1,642,2001-12-01,171250,46622,48.7928009033203,-122.53800201416,40.8249015808105,-115.791999816895
"BLI","EKO","Bellingham, WA","Elko, NV",121,124,1,642,2001-07-01,171250,46622,48.7928009033203,-122.53800201416,40.8249015808105,-115.791999816895
"DSM","EKO","Des Moines, IA","Elko, NV",102,122,1,1152,2001-04-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"FSM","EKO","Fort Smith, AR","Elko, NV",85,124,1,1224,2001-08-01,275457,46622,35.3366012573242,-94.3674011230469,40.8249015808105,-115.791999816895
"DSM","EKO","Des Moines, IA","Elko, NV",106,122,1,1152,2001-07-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"DSM","EKO","Des Moines, IA","Elko, NV",107,124,1,1152,2001-01-01,490191,46622,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
"STL","EKO","St. Louis, MO","Elko, NV",93,124,1,1356,2001-07-01,2719279,46622,38.7486991882324,-90.370002746582,40.8249015808105,-115.791999816895
"FSM","EKO","Fort Smith, AR","Elko, NV",49,122,1,1224,2001-12-01,275457,46622,35.3366012573242,-94.3674011230469,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",75,124,1,914,2001-10-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",120,122,1,914,2001-11-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",121,124,1,1250,2001-09-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"IND","EKO","Indianapolis, IN","Elko, NV",79,122,1,1554,2001-10-01,1556076,46622,39.7173,-86.294403,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",119,122,1,914,2001-02-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",119,124,1,914,2001-06-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",115,124,1,914,2001-03-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",107,122,1,1250,2001-12-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",114,124,1,914,2001-08-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"GRI","EKO","Grand Island, NE","Elko, NV",119,122,1,914,2001-05-01,67929,46622,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",112,124,1,1250,2001-07-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",77,124,1,1250,2001-10-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",80,122,1,1250,2001-11-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",121,122,1,1250,2001-05-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"CID","EKO","Cedar Rapids, IA","Elko, NV",118,124,1,1250,2001-01-01,240100,46622,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
"IND","EKO","Indianapolis, IN","Elko, NV",115,122,1,1554,2001-05-01,1556076,46622,39.7173,-86.294403,40.8249015808105,-115.791999816895
"IND","EKO","Indianapolis, IN","Elko, NV",92,124,1,1554,2001-09-01,1556076,46622,39.7173,-86.294403,40.8249015808105,-115.791999816895
"IND","EKO","Indianapolis, IN","Elko, NV",115,122,1,1554,2001-12-01,1556076,46622,39.7173,-86.294403,40.8249015808105,-115.791999816895
"GFK","EKO","Grand Forks, ND","Elko, NV",101,124,1,1041,2001-09-01,96436,46622,47.949299,-97.176102,40.8249015808105,-115.791999816895
"GFK","EKO","Grand Forks, ND","Elko, NV",99,124,1,1041,2001-06-01,96436,46622,47.949299,-97.176102,40.8249015808105,-115.791999816895
"GFK","EKO","Grand Forks, ND","Elko, NV",119,122,1,1041,2001-01-01,96436,46622,47.949299,-97.176102,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",239,248,2,510,2001-08-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",86,124,1,510,2001-10-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",105,124,1,510,2001-01-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",120,124,1,640,2001-08-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",109,124,1,640,2001-02-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"BMI","EKO","Bloomington, IL","Elko, NV",75,122,1,1406,2001-12-01,152622,46622,40.47710037,-88.91590118,40.8249015808105,-115.791999816895
"GCK","EKO","Garden City, KS","Elko, NV",107,122,1,830,2001-05-01,40674,46622,37.9275016785,-100.723999023,40.8249015808105,-115.791999816895
"BMI","EKO","Bloomington, IL","Elko, NV",93,122,1,1406,2001-04-01,152622,46622,40.47710037,-88.91590118,40.8249015808105,-115.791999816895
"GCK","EKO","Garden City, KS","Elko, NV",104,124,1,830,2001-09-01,40674,46622,37.9275016785,-100.723999023,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",121,124,1,640,2001-07-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"GCK","EKO","Garden City, KS","Elko, NV",99,124,1,830,2001-04-01,40674,46622,37.9275016785,-100.723999023,40.8249015808105,-115.791999816895
"GCK","EKO","Garden City, KS","Elko, NV",110,122,1,830,2001-11-01,40674,46622,37.9275016785,-100.723999023,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",44,122,1,1120,2001-12-01,1865245,46622,39.2976,-94.713898,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",119,124,1,510,2001-06-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"GFK","EKO","Grand Forks, ND","Elko, NV",98,124,1,1041,2001-10-01,96436,46622,47.949299,-97.176102,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",78,124,1,1120,2001-11-01,1865245,46622,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",116,124,1,1120,2001-08-01,1865245,46622,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",76,124,1,1120,2001-07-01,1865245,46622,39.2976,-94.713898,40.8249015808105,-115.791999816895
"SBN","EKO","South Bend, IN","Elko, NV",114,128,1,1528,2001-07-01,316657,46622,41.7086982727051,-86.3172988891602,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",122,124,1,1120,2001-05-01,1865245,46622,39.2976,-94.713898,40.8249015808105,-115.791999816895
"SBN","EKO","South Bend, IN","Elko, NV",94,122,1,1528,2001-03-01,316657,46622,41.7086982727051,-86.3172988891602,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",77,124,1,510,2001-04-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",150,248,2,640,2001-10-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",49,122,1,640,2001-11-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",322,372,3,640,2001-03-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",66,122,1,640,2001-09-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"LIT","EKO","Little Rock, AR","Elko, NV",62,124,1,1352,2001-12-01,617414,46622,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
"LIT","EKO","Little Rock, AR","Elko, NV",120,124,1,1352,2001-08-01,617414,46622,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",115,124,1,640,2001-04-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",120,124,1,640,2001-05-01,739531,46622,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",110,124,1,510,2001-09-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"SBN","EKO","South Bend, IN","Elko, NV",91,122,1,1528,2001-05-01,316657,46622,41.7086982727051,-86.3172988891602,40.8249015808105,-115.791999816895
"TWF","EKO","Twin Falls, ID","Elko, NV",89,122,1,133,2001-01-01,82920,46622,42.48180008,-114.487999,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",119,124,1,510,2001-11-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"GTF","EKO","Great Falls, MT","Elko, NV",111,124,1,510,2001-03-01,80387,46622,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",119,122,1,1248,2001-06-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"SGF","EKO","Springfield, MO","Elko, NV",116,124,1,1227,2001-11-01,374733,46622,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",66,124,1,1176,2001-10-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",121,124,1,1248,2001-10-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",116,124,1,1248,2001-08-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",114,122,1,1176,2001-12-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SGF","EKO","Springfield, MO","Elko, NV",70,122,1,1227,2001-12-01,374733,46622,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
"SGF","EKO","Springfield, MO","Elko, NV",103,124,1,1227,2001-05-01,374733,46622,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
"SGF","EKO","Springfield, MO","Elko, NV",98,122,1,1227,2001-09-01,374733,46622,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",86,122,1,1248,2001-09-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",123,124,1,1176,2001-07-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SGF","EKO","Springfield, MO","Elko, NV",103,124,1,1227,2001-07-01,374733,46622,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",115,128,1,1176,2001-07-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",108,124,1,1248,2001-01-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"SPI","EKO","Springfield, IL","Elko, NV",121,122,1,1375,2001-11-01,202785,46622,39.84410095,-89.67790222,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",116,122,1,1176,2001-06-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SPI","EKO","Springfield, IL","Elko, NV",115,124,1,1375,2001-07-01,202785,46622,39.84410095,-89.67790222,40.8249015808105,-115.791999816895
"SPI","EKO","Springfield, IL","Elko, NV",90,124,1,1375,2001-10-01,202785,46622,39.84410095,-89.67790222,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",86,122,1,1176,2001-09-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",116,122,1,1248,2001-04-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",116,124,1,1248,2001-02-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",118,124,1,1248,2001-03-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",120,124,1,1176,2001-08-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",112,124,1,1248,2001-05-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"MSP","EKO","Minneapolis, MN","Elko, NV",106,124,1,1176,2001-04-01,3024111,46622,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
"SAT","EKO","San Antonio, TX","Elko, NV",116,122,1,1248,2001-12-01,1743796,46622,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
"CLE","EKO","Cleveland, OH","Elko, NV",116,122,1,1760,2001-09-01,2144528,46622,41.4117012024,-81.8498001099,40.8249015808105,-115.791999816895
"CMI","EKO","Champaign, IL","Elko, NV",116,122,1,1446,2001-11-01,211813,46622,40.03919983,-88.27809906,40.8249015808105,-115.791999816895
"FCA","EKO","Kalispell, MT","Elko, NV",73,124,1,523,2001-10-01,75997,46622,48.3105010986328,-114.255996704102,40.8249015808105,-115.791999816895
"FCA","EKO","Kalispell, MT","Elko, NV",114,122,1,523,2001-11-01,75997,46622,48.3105010986328,-114.255996704102,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",122,122,1,1425,2001-11-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",121,122,1,1425,2001-04-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",96,122,1,1425,2001-05-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",113,122,1,1425,2001-02-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",116,122,1,1425,2001-10-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",115,122,1,1425,2001-06-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"FCA","EKO","Kalispell, MT","Elko, NV",102,124,1,523,2001-08-01,75997,46622,48.3105010986328,-114.255996704102,40.8249015808105,-115.791999816895
"GRB","EKO","Green Bay, WI","Elko, NV",117,244,2,1425,2001-09-01,285858,46622,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",46,246,2,475,2001-01-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",115,124,1,1382,2001-06-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",105,122,1,1382,2001-02-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",79,122,1,1382,2001-12-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"SCK","EKO","Stockton, CA","Elko, NV",20,122,1,355,2001-11-01,591000,46622,37.894199371338,-121.2379989624,40.8249015808105,-115.791999816895
"SCK","EKO","Stockton, CA","Elko, NV",39,124,1,355,2001-10-01,591000,46622,37.894199371338,-121.2379989624,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",120,124,1,475,2001-08-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",95,124,1,1382,2001-01-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",106,122,1,407,2001-08-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",71,122,1,407,2001-12-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",25,122,1,407,2001-06-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",42,122,1,407,2001-02-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",45,124,1,407,2001-03-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",105,122,1,407,2001-09-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",32,124,1,407,2001-04-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"SJC","EKO","San Jose, CA","Elko, NV",112,124,1,407,2001-11-01,1745147,46622,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",96,122,1,1382,2001-11-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"RFD","EKO","Rockford, IL","Elko, NV",86,124,1,1382,2001-05-01,323992,46622,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",165,246,2,475,2001-07-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",157,248,2,475,2001-05-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",144,248,2,475,2001-02-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",102,122,1,475,2001-09-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",124,246,2,475,2001-10-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",103,124,1,475,2001-06-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",158,248,2,475,2001-03-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",81,122,1,475,2001-11-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"PDX","EKO","Portland, OR","Elko, NV",120,248,2,475,2001-04-01,1975589,46622,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",120,122,1,1445,2001-06-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",74,124,1,1445,2001-10-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ELP","EKO","El Paso, TX","Elko, NV",91,124,1,813,2001-10-01,684780,46622,31.80719948,-106.3779984,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",68,124,1,1445,2001-01-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",116,122,1,1445,2001-08-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",81,122,1,1445,2001-04-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",100,124,1,1445,2001-05-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",93,124,1,1445,2001-11-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",114,122,1,1445,2001-09-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ELP","EKO","El Paso, TX","Elko, NV",119,122,1,813,2001-05-01,684780,46622,31.80719948,-106.3779984,40.8249015808105,-115.791999816895
"ELP","EKO","El Paso, TX","Elko, NV",80,124,1,813,2001-09-01,684780,46622,31.80719948,-106.3779984,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",115,122,1,1445,2001-07-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",107,122,1,1445,2001-02-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ORD","EKO","Chicago, IL","Elko, NV",117,122,1,1445,2001-12-01,18385002,46622,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
"ELP","EKO","El Paso, TX","Elko, NV",88,122,1,813,2001-07-01,684780,46622,31.80719948,-106.3779984,40.8249015808105,-115.791999816895
"YKM","EKO","Yakima, WA","Elko, NV",115,122,1,462,2001-07-01,222806,46622,46.56819916,-120.5439987,40.8249015808105,-115.791999816895
"YKM","EKO","Yakima, WA","Elko, NV",94,124,1,462,2001-02-01,222806,46622,46.56819916,-120.5439987,40.8249015808105,-115.791999816895
"YKM","EKO","Yakima, WA","Elko, NV",99,122,1,462,2001-12-01,222806,46622,46.56819916,-120.5439987,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",119,122,1,1064,2001-12-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",97,122,1,1064,2001-11-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"YKM","EKO","Yakima, WA","Elko, NV",83,124,1,462,2001-10-01,222806,46622,46.56819916,-120.5439987,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",120,124,1,1064,2001-02-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",226,248,2,1064,2001-03-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",215,248,2,1064,2001-06-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",119,244,2,1064,2001-09-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",116,122,1,1064,2001-07-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",56,124,1,1064,2001-01-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",115,124,1,1064,2001-10-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"ABI","EKO","Abilene, TX","Elko, NV",117,122,1,1064,2001-05-01,158291,46622,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
"IAH","EKO","Houston, TX","Elko, NV",112,122,1,1370,2001-07-01,4851189,46622,29.9843997955322,-95.3414001464844,40.8249015808105,-115.791999816895
"IAH","EKO","Houston, TX","Elko, NV",103,122,1,1370,2001-10-01,4851189,46622,29.9843997955322,-95.3414001464844,40.8249015808105,-115.791999816895
"IAH","EKO","Houston, TX","Elko, NV",37,122,1,1370,2001-01-01,4851189,46622,29.9843997955322,-95.3414001464844,40.8249015808105,-115.791999816895
"TUS","EKO","Tucson, AZ","Elko, NV",57,122,1,658,2001-11-01,865694,46622,32.1161003112793,-110.94100189209,40.8249015808105,-115.791999816895
"PUB","EKO","Pueblo, CO","Elko, NV",104,122,1,627,2001-07-01,144130,46622,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
"PIA","EKO","Peoria, IL","Elko, NV",117,124,1,1365,2001-03-01,365146,46622,40.6641998291,-89.6932983398,40.8249015808105,-115.791999816895
"PIA","EKO","Peoria, IL","Elko, NV",83,122,1,1365,2001-10-01,365146,46622,40.6641998291,-89.6932983398,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",113,124,1,1075,2001-05-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",108,122,1,1075,2001-02-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"PUB","EKO","Pueblo, CO","Elko, NV",70,124,1,627,2001-11-01,144130,46622,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
