Date,Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,PRCP,Temp (C),dry day,annual
2013-04-07,577.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.918652711145546,1.5393700787401574,6.65,0,0.5095890410958904
2013-04-08,2689.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.976448664585373,0.031496062992125984,9.7,0,0.5123287671232877
2013-04-09,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.034098168259009,0.0,9.149999999999999,1,0.5150684931506849
2013-04-10,2113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.091590978777933,0.3700787401574803,11.95,0,0.5178082191780822
2013-04-11,2499.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.14891660167072,0.05905511811023622,9.45,0,0.5205479452054794
2013-04-12,2045.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.20606427874478,0.38188976377952755,6.1,0,0.5232876712328767
2013-04-13,846.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.263022975756526,0.3700787401574803,6.949999999999999,0,0.5260273972602739
2013-04-14,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.319781370418637,0.2283464566929134,8.600000000000001,0,0.5287671232876713
2013-04-15,2687.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.376327840776835,0.0,9.15,1,0.5315068493150685
2013-04-16,3076.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.432650453990542,0.011811023622047244,8.6,0,0.5342465753424658
2013-04-17,2939.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.488736955552374,0.0,9.45,1,0.536986301369863
2013-04-18,1972.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.544574758986144,0.20866141732283464,9.2,0,0.5397260273972603
2013-04-19,1385.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.600150936062697,0.8110236220472441,11.350000000000001,0,0.5424657534246575
2013-04-20,1032.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.65545220757687,0.0,11.100000000000001,1,0.5452054794520548
2013-04-21,968.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.710464934731004,0.12992125984251968,9.45,0,0.547945205479452
2013-04-22,3633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.765175111171228,0.0,10.55,1,0.5506849315068493
2013-04-23,3942.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.819568355727458,0.0,10.85,1,0.5534246575342465
2013-04-24,4450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.87362990590745,0.0,13.600000000000001,1,0.5561643835616439
2013-04-25,4166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.927344612200267,0.0,14.2,1,0.5589041095890411
2013-04-26,3457.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.980696933243904,0.0,14.450000000000001,1,0.5616438356164384
2013-04-27,1214.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.03367093191569,0.0,12.25,1,0.5643835616438356
2013-04-28,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.086250272405461,0.03937007874015748,12.2,0,0.5671232876712329
2013-04-29,2693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.138418218331958,0.14960629921259844,10.3,0,0.5698630136986301
2013-04-30,3402.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.19015763196657,0.0,8.600000000000001,1,0.5726027397260274
2013-05-01,5017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.241450974627428,0.0,10.8,1,0.5753424657534246
2013-05-02,4877.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.292280308309223,0.0,13.65,1,0.5780821917808219
2013-05-03,4520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.342627298614868,0.0,15.55,1,0.5808219178082191
2013-05-04,2912.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.392473219053691,0.0,18.05,1,0.5835616438356165
2013-05-05,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.441798956773154,0.0,20.299999999999997,1,0.5863013698630137
2013-05-06,5066.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.490585019788144,0.0,21.4,1,0.589041095890411
2013-05-07,5103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.538811545772194,0.0,15.850000000000001,1,0.5917808219178082
2013-05-08,4972.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.58645831247338,0.0,15.25,1,0.5945205479452055
2013-05-09,4663.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.633504749813882,0.0,16.4,1,0.5972602739726027
2013-05-10,4866.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.67992995373172,0.0,17.75,1,0.6
2013-05-11,2481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.72571270181708,0.0,19.7,1,0.6027397260273972
2013-05-12,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.77083147079306,0.25984251968503935,17.8,0,0.6054794520547945
2013-05-13,3367.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.815264455885318,0.12992125984251968,14.149999999999999,0,0.6082191780821918
2013-05-14,4575.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.858989592117956,0.0,13.05,1,0.6109589041095891
2013-05-15,3896.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.901984577568376,0.03937007874015748,13.05,0,0.6136986301369863
2013-05-16,4274.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.944226898603777,0.0,16.95,1,0.6164383561643836
2013-05-17,4783.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.98569385711586,0.01968503937007874,14.45,0,0.6191780821917808
2013-05-18,1814.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.026362599758759,0.0,13.899999999999999,1,0.6219178082191781
2013-05-19,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.066210149186237,0.0,14.45,1,0.6246575342465753
2013-05-20,4649.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.105213437272944,0.0,14.399999999999999,1,0.6273972602739726
2013-05-21,2481.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.143349340291186,0.5393700787401575,11.95,0,0.6301369863013698
2013-05-22,2860.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.180594716003695,0.5393700787401575,9.15,0,0.6328767123287671
2013-05-23,3023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.216926442617305,0.16141732283464566,9.45,0,0.6356164383561644
2013-05-24,3373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.252321459529286,0.011811023622047244,12.8,0,0.6383561643835617
2013-05-25,1766.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.286756809782949,0.0,13.9,1,0.6410958904109589
2013-05-26,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.32020968413265,0.05905511811023622,14.45,0,0.6438356164383562
2013-05-27,769.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.352657466603869,0.38188976377952755,13.899999999999999,0,0.6465753424657534
2013-05-28,3359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384077781416904,0.01968503937007874,14.45,0,0.6493150684931507
2013-05-29,3137.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.414448541126179,0.2204724409448819,12.75,0,0.6520547945205479
2013-05-30,3963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.443747995812476,0.0,13.05,1,0.6547945205479452
2013-05-31,4415.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.471954783147991,0.0,15.25,1,0.6575342465753424
2013-06-01,2240.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.499047979139123,0.0,17.5,1,0.6602739726027397
2013-06-02,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.525007149338162,0.03937007874015748,16.4,0,0.663013698630137
2013-06-03,4292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.549812400299365,0.0,16.65,1,0.6657534246575343
2013-06-04,5121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.573444431044418,0.0,19.15,1,0.6684931506849315
2013-06-05,5038.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.595884584289411,0.0,20.55,1,0.6712328767123288
2013-06-06,4639.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.617114897176238,0.0,19.45,1,0.673972602739726
2013-06-07,3676.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.637118151244144,0.0,17.5,1,0.6767123287671233
2013-06-08,2179.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.655877921370282,0.0,16.700000000000003,1,0.6794520547945205
2013-06-09,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.67337862340532,0.0,15.850000000000001,1,0.6821917808219178
2013-06-10,4369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.689605560228797,0.0,16.7,1,0.684931506849315
2013-06-11,3678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.70454496594978,0.0,15.0,1,0.6876712328767123
2013-06-12,4005.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.718184047983101,0.011811023622047244,16.15,0,0.6904109589041096
2013-06-13,3915.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.730511026737311,0.0,16.4,1,0.6931506849315069
2013-06-14,3322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.741515172660451,0.0,16.1,1,0.6958904109589041
2013-06-15,2556.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.751186840401603,0.0,17.8,1,0.6986301369863014
2013-06-16,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.759517499860891,0.0,18.35,1,0.7013698630136986
2013-06-17,4252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.766499763918228,0.0,19.75,1,0.7041095890410959
2013-06-18,4526.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.772127412650553,0.011811023622047244,18.3,0,0.7068493150684931
2013-06-19,3655.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.776395413869702,0.0,16.4,1,0.7095890410958904
2013-06-20,2471.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.779299939836763,0.11811023622047244,15.0,0,0.7123287671232876
2013-06-21,3010.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.780838380034831,0.011811023622047244,16.4,0,0.7150684931506849
2013-06-22,3143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.78100934990929,0.0,18.65,1,0.7178082191780822
2013-06-23,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.779812695513028,0.3110236220472441,18.6,0,0.7205479452054795
2013-06-24,2432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.777249494023359,0.1889763779527559,17.5,0,0.7232876712328767
2013-06-25,2649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.773322050126893,0.38976377952755903,18.85,0,0.726027397260274
2013-06-26,2904.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.768033888298316,0.07874015748031496,18.6,0,0.7287671232876712
2013-06-27,2928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.761389741028287,0.14173228346456693,18.9,0,0.7315068493150685
2013-06-28,4099.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.753395533084488,0.0,23.35,1,0.7342465753424657
2013-06-29,2732.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.744058361917082,0.0,24.15,1,0.736986301369863
2013-06-30,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.733386474346473,0.0,25.549999999999997,1,0.7397260273972602
2013-07-01,4207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.721389239695482,0.0,25.0,1,0.7424657534246575
2013-07-02,4696.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.708077119550644,0.0,21.95,1,0.7452054794520548
2013-07-03,4255.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.693461634357964,0.0,21.4,1,0.7479452054794521
2013-07-04,3749.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.677555327075977,0.0,17.8,1,0.7506849315068493
2013-07-05,3088.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.660371724124944,0.0,18.6,1,0.7534246575342466
2013-07-06,2922.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.64192529388338,0.0,19.700000000000003,1,0.7561643835616438
2013-07-07,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.622231402993268,0.0,18.9,1,0.7589041095890411
2013-07-08,4347.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.601306270742912,0.0,20.0,1,0.7616438356164383
2013-07-09,4816.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.579166921800491,0.0,22.5,1,0.7643835616438356
2013-07-10,4607.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.555831137574003,0.0,18.05,1,0.7671232876712328
2013-07-11,4100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.531317406471883,0.0,17.5,1,0.7698630136986301
2013-07-12,3696.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.50564487333644,0.0,16.35,1,0.7726027397260274
2013-07-13,2698.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.478833288316434,0.0,18.6,1,0.7753424657534247
2013-07-14,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.450902955437599,0.0,20.3,1,0.7780821917808219
2013-07-15,4418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.421874681121643,0.0,21.1,1,0.7808219178082192
2013-07-16,4593.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.391769722891963,0.0,24.700000000000003,1,0.7835616438356164
2013-07-17,4171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.360609738493418,0.0,18.6,1,0.7863013698630137
2013-07-18,4386.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.328416735639037,0.0,20.0,1,0.7890410958904109
2013-07-19,3915.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.295213022582127,0.0,20.55,1,0.7917808219178082
2013-07-20,2511.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.261021159697746,0.0,19.15,1,0.7945205479452054
2013-07-21,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.225863912240657,0.0,18.35,1,0.7972602739726027
2013-07-22,4174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.189764204431304,0.0,19.700000000000003,1,0.8
2013-07-23,4604.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15274507500586,0.0,22.5,1,0.8027397260273973
2013-07-24,4694.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.114829634348105,0.0,22.75,1,0.8054794520547945
2013-07-25,4473.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.076041023307571,0.0,21.950000000000003,1,0.8082191780821918
2013-07-26,3963.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.036402373790542,0.0,22.75,1,0.810958904109589
2013-07-27,2501.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.995936771196325,0.0,19.200000000000003,1,0.8136986301369863
2013-07-28,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.954667218757404,0.0,16.65,1,0.8164383561643835
2013-07-29,4088.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.912616603826125,0.0,19.15,1,0.8191780821917808
2013-07-30,4540.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.869807666139469,0.0,19.15,1,0.821917808219178
2013-07-31,4122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.826262968080604,0.0,17.5,1,0.8246575342465754
2013-08-01,3719.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.78200486694347,0.0,16.950000000000003,1,0.8273972602739726
2013-08-02,2579.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.737055489197761,0.07874015748031496,16.1,0,0.8301369863013699
2013-08-03,2257.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.691436706740863,0.0,20.3,1,0.8328767123287671
2013-08-04,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.645170115114453,0.0,21.95,1,0.8356164383561644
2013-08-05,4312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.598277013657093,0.0,22.5,1,0.8383561643835616
2013-08-06,4602.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.550778387554894,0.0,22.25,1,0.8410958904109589
2013-08-07,4556.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.50269489174848,0.0,22.5,1,0.8438356164383561
2013-08-08,4275.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.454046836647816,0.0,21.35,1,0.8465753424657534
2013-08-09,3833.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.404854175601859,0.0,21.35,1,0.8493150684931506
2013-08-10,1897.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.355136494067747,0.09055118110236221,20.3,0,0.852054794520548
2013-08-11,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.304913000418793,0.0,19.7,1,0.8547945205479452
2013-08-12,4028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25420251833091,0.0,20.85,1,0.8575342465753425
2013-08-13,4469.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.203023480682424,0.0,21.4,1,0.8602739726027397
2013-08-14,4171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.151393924903589,0.031496062992125984,21.1,0,0.863013698630137
2013-08-15,3334.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.099331489709753,0.07086614173228346,19.15,0,0.8657534246575342
2013-08-16,3819.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.046853413151913,0.0,22.5,1,0.8684931506849315
2013-08-17,2219.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.993976531920026,0.0,21.4,1,0.8712328767123287
2013-08-18,2301.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.940717281832624,0.0,20.85,1,0.873972602739726
2013-08-19,4117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.887091699449455,0.0,21.15,1,0.8767123287671232
2013-08-20,4524.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833115424743614,0.0,20.85,1,0.8794520547945206
2013-08-21,4392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.778803704770775,0.0,21.4,1,0.8821917808219178
2013-08-22,4170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.72417139827662,0.0,21.95,1,0.8849315068493151
2013-08-23,3446.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.669232981182528,0.0,20.55,1,0.8876712328767123
2013-08-24,2030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.614002552894249,0.0,20.85,1,0.8904109589041096
2013-08-25,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.558493843378667,0.011811023622047244,19.15,0,0.8931506849315068
2013-08-26,3240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.502720220955803,0.03937007874015748,20.25,0,0.8958904109589041
2013-08-27,3892.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.446694700757162,0.051181102362204724,21.95,0,0.8986301369863013
2013-08-28,3484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.390429953801087,0.2204724409448819,21.15,0,0.9013698630136986
2013-08-29,2375.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.333938316640756,0.7598425196850394,21.1,0,0.9041095890410958
2013-08-30,3376.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.277231801540943,0.0,21.1,1,0.9068493150684932
2013-08-31,2292.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.220322107142053,0.0,20.85,1,0.9095890410958904
2013-09-01,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.16322062957375,0.0,21.7,1,0.9123287671232877
2013-09-02,2325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.105938473980071,0.0,22.5,1,0.915068493150685
2013-09-03,2931.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.048486466423098,0.09055118110236221,20.85,0,0.9178082191780822
2013-09-04,3830.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.990875166131284,0.011811023622047244,19.450000000000003,0,0.9205479452054794
2013-09-05,2248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.933114878063234,1.0905511811023623,17.8,0,0.9232876712328767
2013-09-06,2223.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.875215665758171,0.8385826771653543,18.9,0,0.9260273972602739
2013-09-07,1880.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.817187364445857,0.0,20.25,1,0.9287671232876712
2013-09-08,2331.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.759039594392597,0.0,20.55,1,0.9315068493150684
2013-09-09,3893.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.700781774458695,0.0,20.0,1,0.9342465753424658
2013-09-10,4245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.642423135847103,0.0,20.85,1,0.936986301369863
2013-09-11,4411.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.583972736022814,0.0,25.0,1,0.9397260273972603
2013-09-12,4045.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.52543947278392,0.0,20.3,1,0.9424657534246575
2013-09-13,3232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.4668320984682,0.0,17.25,1,0.9452054794520548
2013-09-14,1832.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.408159234278012,0.0,18.65,1,0.947945205479452
2013-09-15,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.34942938470866,0.12992125984251968,16.65,0,0.9506849315068493
2013-09-16,3065.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.290650952067413,0.011811023622047244,18.35,0,0.9534246575342465
2013-09-17,3284.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.231832251067802,0.0,15.850000000000001,1,0.9561643835616438
2013-09-18,3909.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.172981523488945,0.0,17.200000000000003,1,0.958904109589041
2013-09-19,4118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.114106952886685,0.0,17.8,1,0.9616438356164384
2013-09-20,3334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.055216679345579,0.14173228346456693,18.3,0,0.9643835616438357
2013-09-21,1932.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.996318814262029,0.0,17.200000000000003,1,0.9671232876712329
2013-09-22,796.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.937421455146335,0.531496062992126,15.25,0,0.9698630136986301
2013-09-23,2257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.878532700434485,0.11023622047244094,13.600000000000001,0,0.9726027397260274
2013-09-24,3206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81966066429974,0.0,13.9,1,0.9753424657534246
2013-09-25,3102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.760813491452765,0.07874015748031496,12.75,0,0.9780821917808219
2013-09-26,3613.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.701999371921149,0.0,12.2,1,0.9808219178082191
2013-09-27,2149.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.643226555797323,0.03937007874015748,12.25,0,0.9835616438356164
2013-09-28,477.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.584503367943537,1.7086614173228347,14.2,0,0.9863013698630136
2013-09-29,490.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.52583822264385,0.6614173228346457,12.75,0,0.989041095890411
2013-09-30,2259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.467239638189787,0.7283464566929134,11.95,0,0.9917808219178083
2013-10-01,2730.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.408716251388423,0.3110236220472441,11.65,0,0.9945205479452055
2013-10-02,2412.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.350276831979016,0.20866141732283464,11.100000000000001,0,0.9972602739726028
2013-10-03,3251.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.291930296943713,0.031496062992125984,11.65,0,1.0
2013-10-04,3214.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.233685724698182,0.0,11.7,1,1.0027397260273974
2013-10-05,2153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.175552369144606,0.0,14.15,1,1.0054794520547945
2013-10-06,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.117539673571004,0.16141732283464566,15.3,0,1.0082191780821919
2013-10-07,2940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.059657284376694,0.01968503937007874,13.9,0,1.010958904109589
2013-10-08,2890.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001915064604907,0.27165354330708663,10.85,0,1.0136986301369864
2013-10-09,3587.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.944323107260413,0.0,10.3,1,1.0164383561643835
2013-10-10,3172.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.886891748388376,0.03937007874015748,11.350000000000001,0,1.0191780821917809
2013-10-11,2334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.829631579890677,0.35826771653543305,12.25,0,1.021917808219178
2013-10-12,1274.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.77255346205146,0.03937007874015748,11.65,0,1.0246575342465754
2013-10-13,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.715668535744456,0.0,10.85,1,1.0273972602739727
