,num_hidden,heads,activation,feat_drop,attn_drop,negative_slope,loss_fcn,optimizer,score
120,16,1,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.17482221505169065
121,16,1,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.3255429424031691
122,16,1,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.2697854984151945
123,16,1,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.04763440407920996
124,16,1,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.25902343889641366
125,16,1,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.06288503224469011
126,16,1,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3334166996925705
127,16,2,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.13561778908956065
128,16,2,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3158630328441649
129,16,2,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.04164887813671079
130,16,2,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.29916146070194755
131,16,2,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.07939164201183432
132,16,2,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3225258168010947
133,16,2,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.06462739402741217
134,16,2,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.32508232220541866
135,16,2,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.16238013934518616
136,16,2,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31831159992803343
137,16,2,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.028185675459007097
138,16,2,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.28060695245217476
139,16,2,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.09074989987053027
140,16,2,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3264026877476504
141,16,2,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.0009881028425423187
142,16,2,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.31387019240225483
143,16,3,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.11576716125876405
144,16,3,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.29968498452941805
145,16,3,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.0035261949467833434
146,16,3,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.32534710859707355
147,16,3,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.16116279069767442
148,16,3,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.30436372016879515
149,16,3,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.11199514623350477
150,16,3,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.340395448014778
151,16,3,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0007083495455588478
152,16,3,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31190826970854385
153,16,3,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.043447594865284246
154,16,3,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.31754296676193083
155,16,3,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.014369833099360473
156,16,3,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31548296457919645
157,16,3,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.026826875919568414
158,16,3,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.21708886018478385
159,16,4,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.07306449346634819
160,16,4,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3062284218179507
161,16,4,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.029591350522908243
162,16,4,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3067262359836901
163,16,4,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.28004735100137707
164,16,4,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.2721367044349328
165,16,4,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.18361371124348153
166,16,4,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3789667231495836
167,16,4,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.005068499276993485
168,16,4,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.335421375027432
169,16,4,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.20757401490947816
170,16,4,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.289171433769279
171,16,4,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0001798785819571789
172,16,4,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31502593929302175
173,16,4,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.007131631820804073
174,16,4,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.36238349783247464
175,16,8,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,8.993929097858946e-05
176,16,8,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.304511996941019
177,16,8,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.00332818494345075
178,16,8,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3418670389910619
179,16,8,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,6.994264702943586e-05
180,16,8,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31119757685038
181,16,8,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.2154119381551051
182,16,8,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.446902154325356
183,16,8,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,5.995802937943441e-05
184,16,8,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31076128767004146
185,16,8,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.01282691081937081
186,16,8,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.2783146753511093
187,16,8,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
188,16,8,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3166789528992895
189,16,8,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.24767141547946347
190,16,8,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3959077828025679
191,16,16,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
192,16,16,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.2969465831954139
193,16,16,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.21259862690849474
194,16,16,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.2964354524079422
195,16,16,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,9.995052449037726e-06
196,16,16,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.31461125846868115
197,16,16,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.3471396357986092
198,16,16,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.37161146018806007
199,16,16,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
200,16,16,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.2861611960567957
201,16,16,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.3325741196782784
202,16,16,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.3005039849043384
