"","Date","Apple returns","Russell returns"
"115","2018-07-02","1.53320329134838","1.67278835880742"
"116","2018-07-09","1.77174600030079","1.27111528301711"
"117","2018-07-16","0.057466678407847","0.0647494491089695"
"118","2018-07-23","-0.240576698924544","0.213149190569784"
"119","2018-07-30","8.53212206469922","0.776287034800127"
"120","2018-08-06","-0.22140658245231","-0.0795606688963169"
"121","2018-08-13","5.07917892163587","0.529575694050344"
"122","2018-08-20","-0.65476999030798","1.02858586784524"
"123","2018-08-27","5.1702536527634","0.928932134841975"
"124","2018-09-03","-2.82022367658863","-1.11271355828588"
"125","2018-09-10","1.14122626089337","1.1277759492244"
"126","2018-09-17","-2.7997292129657","0.582197331911871"
"127","2018-09-24","3.64496591748531","-0.572347902287529"
"128","2018-10-01","-0.644400714264659","-1.36929212271948"
"129","2018-10-08","-0.976712385544642","-4.34852984428415"
"130","2018-10-15","-1.26865862228609","-0.0318894569256045"
"131","2018-10-22","-1.38199242123762","-4.01244742739513"
"132","2018-10-29","-4.16311842675148","2.67909302702911"
"133","2018-11-05","-1.46137649888285","1.77286019686242"
"134","2018-11-12","-5.15057118322124","-1.56790213903095"
"135","2018-11-19","-11.62533298114","-3.64880624637633"
"136","2018-11-26","3.58576075021069","4.52781615289561"
"137","2018-12-03","-5.81603230527494","-4.75458513395219"
"138","2018-12-10","-1.80261637788939","-1.43757482812727"
"139","2018-12-17","-9.33603021638088","-7.49054733363481"
"140","2018-12-24","3.58392638495202","2.88178463063691"
"141","2018-12-31","-5.23618895261939","1.96814470265396"
"142","2019-01-07","2.6819342852193","2.87066672618916"
"143","2019-01-14","2.93118011774376","2.79880655333002"
"144","2019-01-21","0.59761735521997","-0.130209025460282"
"145","2019-01-28","5.40408339878211","1.62404586733755"
"146","2019-02-04","2.30916627494153","0.129370842160181"
"147","2019-02-11","0.433828272145309","2.60817760595797"
"148","2019-02-18","1.48524690763692","0.672538718113458"
"149","2019-02-25","1.14962489064983","0.366194756746996"
"150","2019-03-04","-1.18433243167781","-2.43268712665374"
"151","2019-03-11","7.36202991748285","2.74713558590909"
"152","2019-03-18","2.61436269811508","-1.01300860684095"
"153","2019-03-25","-0.577422838323915","0.663629772510266"
"154","2019-04-01","3.64427487130308","2.74798872463142"
"155","2019-04-08","0.94475670394254","0.534239503398659"
"156","2019-04-15","2.47823278955277","-0.259753004335828"
"157","2019-04-22","0.215592539385323","1.24646341945285"
"158","2019-04-29","3.58168220090471","0.318115114023954"
"159","2019-05-06","-7.12891662107276","-2.22073815515103"
"160","2019-05-13","-3.85265719627488","-0.936846865601737"
"161","2019-05-20","-5.45288170217955","-1.22907353150117"
"162","2019-05-27","-2.20321372255201","-2.65863671177202"
"163","2019-06-03","8.26271927318003","4.21379490055411"
"164","2019-06-10","1.35290747524737","0.706022976481435"
"165","2019-06-17","3.08563274028302","1.86621584135134"
"166","2019-06-24","-0.433574021687866","-0.147209576335516"
"167","2019-07-01","3.13839437252206","1.58367309559049"
"168","2019-07-08","-0.456415226308549","0.695320027521706"
"169","2019-07-15","-0.34983567027389","-1.21071383724729"
"170","2019-07-22","2.51030313652878","1.69968643791183"
"171","2019-07-29","-1.80692216051148","-3.2074281208434"
"172","2019-08-05","-1.49630312926843","-0.485132350155215"
"173","2019-08-12","3.08375675681019","-1.11701784531366"
"174","2019-08-19","-1.88693960580415","-1.49587563206479"
"175","2019-08-26","2.96584729681975","2.62863706180205"
"176","2019-09-02","2.14225859326871","1.64046613353408"
"177","2019-09-09","2.54173328676996","1.15696122183149"
"178","2019-09-16","-0.467365440189482","-0.488176713343069"
"179","2019-09-23","0.499381773905538","-1.22146347497276"
"180","2019-09-30","3.67444843215128","-0.354144518173349"
"181","2019-10-07","3.97272164562263","0.620225905277216"
"182","2019-10-14","0.0846418463620324","0.542059907752357"
"183","2019-10-21","4.21188658697504","1.26479993956012"
"184","2019-10-28","3.67876119660737","1.48303289421632"
"185","2019-11-04","1.67459517573896","0.813698284196374"
"186","2019-11-11","2.43713101137875","0.860787287835763"
"187","2019-11-18","-1.50893003829458","-0.280617050500176"
"188","2019-11-25","2.06800897909787","1.09498036137659"
"189","2019-12-02","1.28637201531578","0.129656792302946"
"190","2019-12-09","1.62681477038404","0.611325061872758"
"191","2019-12-16","1.54712909527399","1.71337685752668"
"192","2019-12-23","3.64032511794354","0.497749763972966"
"193","2019-12-30","2.59879589003642","-0.142939125939989"
"194","2020-01-06","4.24573807033912","0.880238787359033"
"195","2020-01-13","2.67080772800652","1.99895112776884"
"196","2020-01-20","-0.131846358460752","-1.06987633273858"
"197","2020-01-27","-2.80354658263287","-2.15299650075078"
"198","2020-02-03","3.34244537215511","3.04218385884756"
"199","2020-02-10","1.76269951707191","1.6898589801996"
"200","2020-02-17","-3.73084222237088","-1.11147273946246"
"201","2020-02-24","-13.557330844767","-12.3439056477024"
"202","2020-03-02","5.5740996614972","0.271256552830579"
"203","2020-03-09","-3.90173523397292","-10.3312704452454"
"204","2020-03-16","-19.2743663786632","-16.6438936746603"
"205","2020-03-23","7.76103014324283","10.1521587619479"
"206","2020-03-30","-2.58830831565389","-2.85622318267817"
"207","2020-04-06","10.4452822729534","12.1435441358675"
"208","2020-04-13","5.37902482938746","2.70322896428148"
"209","2020-04-20","0.0600978156854559","-1.15841983357559"
"210","2020-04-27","2.1328173731006","0.0899144643756067"
"211","2020-05-04","7.03225921638087","3.89305236659911"
"212","2020-05-11","-0.513056569604942","-2.60399959805975"
"213","2020-05-18","3.56885906628372","3.66508347850578"
"214","2020-05-25","-0.298355344162982","3.02083184620203"
"215","2020-06-01","4.17651409383728","5.10894638236454"
"216","2020-06-08","2.17820631618197","-5.12644487893699"
"217","2020-06-15","3.1722927006566","1.97521161248311"
"218","2020-06-22","1.11182902877092","-2.89356095784168"
"219","2020-06-29","2.92048748253046","3.97165595511435"
"220","2020-07-06","5.23527964215029","1.74431105380872"
"221","2020-07-13","0.423930060754785","1.30887057565667"
"222","2020-07-20","-3.93027416150717","-0.294706433999625"
"223","2020-07-27","13.7437909492161","1.73495678741737"
"224","2020-08-03","4.4654347911302","2.56334650823957"
"225","2020-08-10","3.53855921363833","0.603437560189768"
"226","2020-08-17","7.91335146336252","0.690037399009036"
"227","2020-08-24","0.351156588962187","3.11570869420255"
"228","2020-08-31","-3.13126485144677","-2.46843373820287"
"229","2020-09-07","-7.6961028197748","-2.5807177013955"
"230","2020-09-14","-4.71665367839638","-0.06473702365275"
"231","2020-09-21","4.96633302683449","-0.826754858716949"
"232","2020-09-28","0.656912057425263","1.88246758369335"
"233","2020-10-05","3.43526675955941","4.03619501478945"
"234","2020-10-12","1.73740141218808","0.180561043794114"
"235","2020-10-19","-3.40115837874766","-0.497076687478426"
"236","2020-10-26","-5.52172851210182","-5.91356051173584"
"237","2020-11-02","8.64524938601674","7.12042017762018"
"238","2020-11-09","0.651462953804671","2.23606272797978"
"239","2020-11-16","-1.6230295579672","-0.0700868110059538"
"240","2020-11-23","-0.641224014539699","2.60448133572986"
"241","2020-11-30","4.74047076873285","1.71556014669667"
"242","2020-12-07","0.13079273351071","-0.6636986159541"
"243","2020-12-14","3.41302751808756","1.69776092063145"
"244","2020-12-21","4.10682460811245","0.0731606132241325"
"245","2020-12-28","0.544101173102085","0.884962176839732"
"246","2021-01-04","-0.483500939145287","2.23681339207831"
"247","2021-01-11","-3.78917837856498","-1.11171780631691"
"248","2021-01-18","8.96886324915487","1.8897885506588"
"249","2021-01-25","-5.24785901676976","-3.55313895587948"
"250","2021-02-01","3.5728673855588","4.96335647947923"
"251","2021-02-08","-0.872260693794669","1.57047578603331"
"252","2021-02-15","-4.1477821639929","-0.766541570470203"
"253","2021-02-22","-6.859689448489","-2.82188436739563"
"254","2021-03-01","0.131857609346753","0.335920600806183"
"255","2021-03-08","-0.321715274243939","3.11166107539869"
"256","2021-03-15","-0.863005117985605","-0.997399337437432"
"257","2021-03-22","1.01161809240349","0.967614784032556"
"258","2021-03-29","1.46597851401404","1.24551010727663"
"259","2021-04-05","7.81647728493367","2.37222317331174"
"260","2021-04-12","0.868401910834482","1.42877193175304"
"261","2021-04-19","0.505571337097344","-0.641943216670615"
"262","2021-04-19","0.0741389319609098","-0.000117601303539772"
