,practice_region,month,Anesthetists,Dentists,GPs,Gynaecologists,Midwives,Non-surgical specialists,Nurses,Osteopaths,Other non-doctors,Pediatricians,Physiotherapists,Psychologists,Radiologists,Surgeons
114,Bretagne,2019-03-01,0.0,100.13066666666667,94.04398198198199,80.2323076923077,94.78921568627452,85.91473354231975,0.0,104.79875518672199,103.6986784140969,83.91777777777779,98.0616935483871,105.09574468085107,567.6842105263158,81.32105263157895
115,Bretagne,2019-04-01,0.0,99.60199999999999,94.19810104529617,80.67910447761194,94.94392523364486,86.84189602446483,0.0,105.38663967611336,104.86775510204082,84.52127659574468,99.028515625,106.93,567.6842105263158,81.32105263157895
116,Bretagne,2019-05-01,0.0,101.8,95.50618333333333,80.67910447761194,95.3125,87.62581602373888,0.0,106.92037037037036,104.25313653136531,84.52127659574468,100.10481481481482,106.21551724137932,567.6842105263158,81.32105263157895
117,Bretagne,2019-06-01,0.0,103.71190476190475,95.681776,80.67910447761194,95.8157894736842,88.99114285714286,0.0,108.19342560553633,105.13380782918149,88.0056603773585,102.93461538461538,106.21551724137932,674.125,81.32105263157895
118,Bretagne,2019-07-01,0.0,102.95842696629212,96.07242946708463,79.06428571428572,96.10434782608695,90.38617886178862,0.0,109.4106796116505,105.47430555555555,88.0056603773585,103.62361963190185,106.21551724137932,657.7230769230769,81.32105263157895
119,Bretagne,2019-08-01,0.0,102.43699421965317,96.21785602503913,79.06428571428572,96.10434782608695,90.33559782608695,0.0,110.26760124610593,104.49215686274509,88.0056603773585,105.25355029585798,107.68548387096774,657.7230769230769,82.19824561403509
120,Bretagne,2019-09-01,0.0,104.07640449438202,96.41509803921568,78.77857142857142,97.7936507936508,91.04834625322997,0.0,111.56329479768786,106.42426035502959,88.0056603773585,106.12098445595853,110.1376811594203,657.7230769230769,82.5603448275862
121,Bretagne,2019-10-01,0.0,105.47958115183245,97.21574183976261,80.17361111111111,98.25769230769231,92.91526190476192,0.0,113.37020725388601,106.15444126074499,89.49636363636364,107.55542452830188,111.17123287671232,676.1999999999999,82.52
122,Bretagne,2019-11-01,0.0,106.66808510638297,98.22201157742403,80.17361111111111,101.16666666666667,93.20448356807512,0.0,114.53213429256596,107.16982758620689,89.49636363636364,108.20246636771301,112.93846153846155,676.1999999999999,82.69827586206897
123,Bretagne,2019-12-01,0.0,107.85799999999999,98.69537271448664,82.01066666666667,101.0112676056338,93.1055787037037,0.0,114.96953488372094,107.83871866295264,89.49636363636364,108.24419087136928,111.17608695652174,676.1999999999999,82.53097345132744
124,Bretagne,2020-01-01,0.0,108.08756218905472,99.22676470588236,83.23116883116883,101.36129032258064,93.52961009174312,0.0,115.79933920704846,107.2489417989418,89.66607142857143,108.44563492063492,113.9559633027523,676.1999999999999,84.928
125,Bretagne,2020-02-01,0.0,107.73719806763285,99.90544338335607,83.23116883116883,102.55555555555556,94.34775,0.0,116.19323467230444,107.21188118811881,89.66607142857143,108.14644268774703,115.33500000000001,676.1999999999999,84.76260162601625
126,Bretagne,2020-03-01,0.0,108.20404040404041,101.73234771573604,84.74457831325302,102.98928571428571,94.99375838926174,0.0,115.9,107.22836879432624,90.57288135593221,108.59581673306772,114.72676056338028,676.1999999999999,85.8859375
127,Bretagne,2020-04-01,93.81818181818181,108.09387755102041,102.878523573201,84.74457831325302,102.88176470588236,95.46756578947368,0.0,116.08985507246378,107.22430875576036,89.68793103448276,108.99444444444444,116.86347305389222,676.1999999999999,91.45364238410596
128,Bretagne,2020-05-01,93.81818181818181,107.7237113402062,102.8135447761194,84.74457831325302,103.18546511627908,96.35256355932204,0.0,115.51680161943321,107.37550790067719,91.62131147540983,109.80521582733813,111.85154639175258,676.1999999999999,92.5175
129,Bretagne,2020-06-01,93.81818181818181,108.59583333333335,102.63347117794486,84.74457831325302,103.32285714285715,96.26710416666667,0.0,116.31708737864078,109.51158008658008,91.62131147540983,110.43304498269897,112.62596153846154,732.7636363636364,92.4104938271605
130,Bretagne,2020-07-01,93.81818181818181,107.69591836734695,102.91063749999999,84.54320987654322,104.70220994475137,96.4089604989605,0.0,116.78468634686348,110.15906249999999,91.83166666666666,109.96683501683502,114.48653846153846,732.7636363636364,92.4104938271605
