,specialty_group,practice_region,month,groupsize
7156,Physiotherapists,Pays de la Loire,2020-05-01,335
7157,Physiotherapists,Pays de la Loire,2020-06-01,357
7158,Physiotherapists,Pays de la Loire,2020-07-01,375
7159,Physiotherapists,Pays de la Loire,2020-08-01,374
7160,Physiotherapists,Pays de la Loire,2020-09-01,397
7161,Physiotherapists,Pays de la Loire,2020-10-01,418
7162,Physiotherapists,Pays de la Loire,2020-11-01,436
7163,Physiotherapists,Pays de la Loire,2020-12-01,443
7164,Physiotherapists,Pays de la Loire,2021-01-01,456
7165,Physiotherapists,Pays de la Loire,2021-02-01,484
7166,Physiotherapists,Pays de la Loire,2021-03-01,492
7167,Physiotherapists,Pays de la Loire,2021-04-01,487
7168,Physiotherapists,Pays de la Loire,2021-05-01,483
7169,Physiotherapists,Pays de la Loire,2021-06-01,497
7170,Physiotherapists,Pays de la Loire,2021-07-01,506
7171,Physiotherapists,Pays de la Loire,2021-08-01,504
7172,Physiotherapists,Pays de la Loire,2021-09-01,541
7173,Physiotherapists,Pays de la Loire,2021-10-01,541
7174,Physiotherapists,Pays de la Loire,2021-11-01,556
7175,Physiotherapists,Pays de la Loire,2021-12-01,555
7176,Physiotherapists,Pays de la Loire,2022-01-01,563
7177,Physiotherapists,Pays de la Loire,2022-02-01,542
7178,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-01-01,38
7179,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-02-01,41
7180,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-03-01,43
7181,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-04-01,59
7182,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-05-01,66
7183,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-06-01,87
7184,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-07-01,103
7185,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-08-01,109
7186,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-09-01,152
7187,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-10-01,169
7188,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-11-01,190
7189,Physiotherapists,Provence-Alpes-Côte d'Azur,2018-12-01,211
7190,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-01-01,234
7191,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-02-01,265
7192,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-03-01,316
7193,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-04-01,345
7194,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-05-01,384
7195,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-06-01,408
7196,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-07-01,444
7197,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-08-01,449
7198,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-09-01,512
7199,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-10-01,563
7200,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-11-01,622
7201,Physiotherapists,Provence-Alpes-Côte d'Azur,2019-12-01,672
7202,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-01-01,700
7203,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-02-01,742
7204,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-03-01,756
7205,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-04-01,743
7206,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-05-01,791
7207,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-06-01,827
7208,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-07-01,885
7209,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-08-01,873
7210,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-09-01,934
7211,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-10-01,971
7212,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-11-01,1001
7213,Physiotherapists,Provence-Alpes-Côte d'Azur,2020-12-01,1034
7214,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-01-01,1073
7215,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-02-01,1105
7216,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-03-01,1133
7217,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-04-01,1153
7218,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-05-01,1169
7219,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-06-01,1203
7220,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-07-01,1239
7221,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-08-01,1243
7222,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-09-01,1337
7223,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-10-01,1372
7224,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-11-01,1386
7225,Physiotherapists,Provence-Alpes-Côte d'Azur,2021-12-01,1381
7226,Physiotherapists,Provence-Alpes-Côte d'Azur,2022-01-01,1369
7227,Physiotherapists,Provence-Alpes-Côte d'Azur,2022-02-01,1342
7228,Physiotherapists,Île-de-France,2018-01-01,701
7229,Physiotherapists,Île-de-France,2018-02-01,718
7230,Physiotherapists,Île-de-France,2018-03-01,754
7231,Physiotherapists,Île-de-France,2018-04-01,798
7232,Physiotherapists,Île-de-France,2018-05-01,833
7233,Physiotherapists,Île-de-France,2018-06-01,887
7234,Physiotherapists,Île-de-France,2018-07-01,936
7235,Physiotherapists,Île-de-France,2018-08-01,965
7236,Physiotherapists,Île-de-France,2018-09-01,1103
7237,Physiotherapists,Île-de-France,2018-10-01,1201
7238,Physiotherapists,Île-de-France,2018-11-01,1276
7239,Physiotherapists,Île-de-France,2018-12-01,1333
7240,Physiotherapists,Île-de-France,2019-01-01,1375
7241,Physiotherapists,Île-de-France,2019-02-01,1449
7242,Physiotherapists,Île-de-France,2019-03-01,1528
7243,Physiotherapists,Île-de-France,2019-04-01,1556
7244,Physiotherapists,Île-de-France,2019-05-01,1574
7245,Physiotherapists,Île-de-France,2019-06-01,1649
7246,Physiotherapists,Île-de-France,2019-07-01,1766
7247,Physiotherapists,Île-de-France,2019-08-01,1810
7248,Physiotherapists,Île-de-France,2019-09-01,1921
7249,Physiotherapists,Île-de-France,2019-10-01,2007
7250,Physiotherapists,Île-de-France,2019-11-01,2065
7251,Physiotherapists,Île-de-France,2019-12-01,2161
7252,Physiotherapists,Île-de-France,2020-01-01,2205
7253,Physiotherapists,Île-de-France,2020-02-01,2265
7254,Physiotherapists,Île-de-France,2020-03-01,2263
7255,Physiotherapists,Île-de-France,2020-04-01,2277
7256,Physiotherapists,Île-de-France,2020-05-01,2331
7257,Physiotherapists,Île-de-France,2020-06-01,2386
7258,Physiotherapists,Île-de-France,2020-07-01,2476
7259,Physiotherapists,Île-de-France,2020-08-01,2511
7260,Physiotherapists,Île-de-France,2020-09-01,2621
7261,Physiotherapists,Île-de-France,2020-10-01,2686
7262,Physiotherapists,Île-de-France,2020-11-01,2755
7263,Physiotherapists,Île-de-France,2020-12-01,2809
7264,Physiotherapists,Île-de-France,2021-01-01,2825
7265,Physiotherapists,Île-de-France,2021-02-01,2868
7266,Physiotherapists,Île-de-France,2021-03-01,2857
7267,Physiotherapists,Île-de-France,2021-04-01,2865
7268,Physiotherapists,Île-de-France,2021-05-01,2865
7269,Physiotherapists,Île-de-France,2021-06-01,2899
7270,Physiotherapists,Île-de-France,2021-07-01,3004
7271,Physiotherapists,Île-de-France,2021-08-01,3121
7272,Physiotherapists,Île-de-France,2021-09-01,3354
7273,Physiotherapists,Île-de-France,2021-10-01,3407
7274,Physiotherapists,Île-de-France,2021-11-01,3423
7275,Physiotherapists,Île-de-France,2021-12-01,3445
7276,Physiotherapists,Île-de-France,2022-01-01,3455
7277,Physiotherapists,Île-de-France,2022-02-01,3396
7278,Psychologists,Auvergne-Rhône-Alpes,2018-01-01,47
7279,Psychologists,Auvergne-Rhône-Alpes,2018-02-01,53
7280,Psychologists,Auvergne-Rhône-Alpes,2018-03-01,63
7281,Psychologists,Auvergne-Rhône-Alpes,2018-04-01,72
7282,Psychologists,Auvergne-Rhône-Alpes,2018-05-01,81
7283,Psychologists,Auvergne-Rhône-Alpes,2018-06-01,86
7284,Psychologists,Auvergne-Rhône-Alpes,2018-07-01,94
7285,Psychologists,Auvergne-Rhône-Alpes,2018-08-01,105
7286,Psychologists,Auvergne-Rhône-Alpes,2018-09-01,164
7287,Psychologists,Auvergne-Rhône-Alpes,2018-10-01,196
7288,Psychologists,Auvergne-Rhône-Alpes,2018-11-01,213
7289,Psychologists,Auvergne-Rhône-Alpes,2018-12-01,222
7290,Psychologists,Auvergne-Rhône-Alpes,2019-01-01,257
7291,Psychologists,Auvergne-Rhône-Alpes,2019-02-01,288
7292,Psychologists,Auvergne-Rhône-Alpes,2019-03-01,309
7293,Psychologists,Auvergne-Rhône-Alpes,2019-04-01,326
7294,Psychologists,Auvergne-Rhône-Alpes,2019-05-01,350
7295,Psychologists,Auvergne-Rhône-Alpes,2019-06-01,368
7296,Psychologists,Auvergne-Rhône-Alpes,2019-07-01,381
7297,Psychologists,Auvergne-Rhône-Alpes,2019-08-01,393
7298,Psychologists,Auvergne-Rhône-Alpes,2019-09-01,425
7299,Psychologists,Auvergne-Rhône-Alpes,2019-10-01,463
7300,Psychologists,Auvergne-Rhône-Alpes,2019-11-01,504
7301,Psychologists,Auvergne-Rhône-Alpes,2019-12-01,535
7302,Psychologists,Auvergne-Rhône-Alpes,2020-01-01,569
7303,Psychologists,Auvergne-Rhône-Alpes,2020-02-01,606
7304,Psychologists,Auvergne-Rhône-Alpes,2020-03-01,657
7305,Psychologists,Auvergne-Rhône-Alpes,2020-04-01,718
7306,Psychologists,Auvergne-Rhône-Alpes,2020-05-01,747
7307,Psychologists,Auvergne-Rhône-Alpes,2020-06-01,786
7308,Psychologists,Auvergne-Rhône-Alpes,2020-07-01,802
7309,Psychologists,Auvergne-Rhône-Alpes,2020-08-01,818
7310,Psychologists,Auvergne-Rhône-Alpes,2020-09-01,865
7311,Psychologists,Auvergne-Rhône-Alpes,2020-10-01,916
7312,Psychologists,Auvergne-Rhône-Alpes,2020-11-01,953
7313,Psychologists,Auvergne-Rhône-Alpes,2020-12-01,978
7314,Psychologists,Auvergne-Rhône-Alpes,2021-01-01,1021
7315,Psychologists,Auvergne-Rhône-Alpes,2021-02-01,1066
7316,Psychologists,Auvergne-Rhône-Alpes,2021-03-01,1106
7317,Psychologists,Auvergne-Rhône-Alpes,2021-04-01,1140
7318,Psychologists,Auvergne-Rhône-Alpes,2021-05-01,1184
7319,Psychologists,Auvergne-Rhône-Alpes,2021-06-01,1206
7320,Psychologists,Auvergne-Rhône-Alpes,2021-07-01,1219
7321,Psychologists,Auvergne-Rhône-Alpes,2021-08-01,1228
7322,Psychologists,Auvergne-Rhône-Alpes,2021-09-01,1307
7323,Psychologists,Auvergne-Rhône-Alpes,2021-10-01,1331
7324,Psychologists,Auvergne-Rhône-Alpes,2021-11-01,1317
7325,Psychologists,Auvergne-Rhône-Alpes,2021-12-01,1340
7326,Psychologists,Auvergne-Rhône-Alpes,2022-01-01,1372
7327,Psychologists,Auvergne-Rhône-Alpes,2022-02-01,1352
7328,Psychologists,Bourgogne-Franche-Comté,2018-01-01,4
7329,Psychologists,Bourgogne-Franche-Comté,2018-02-01,4
7330,Psychologists,Bourgogne-Franche-Comté,2018-03-01,6
7331,Psychologists,Bourgogne-Franche-Comté,2018-04-01,6
7332,Psychologists,Bourgogne-Franche-Comté,2018-05-01,6
7333,Psychologists,Bourgogne-Franche-Comté,2018-06-01,7
7334,Psychologists,Bourgogne-Franche-Comté,2018-07-01,8
7335,Psychologists,Bourgogne-Franche-Comté,2018-08-01,9
7336,Psychologists,Bourgogne-Franche-Comté,2018-09-01,12
7337,Psychologists,Bourgogne-Franche-Comté,2018-10-01,14
7338,Psychologists,Bourgogne-Franche-Comté,2018-11-01,16
7339,Psychologists,Bourgogne-Franche-Comté,2018-12-01,16
7340,Psychologists,Bourgogne-Franche-Comté,2019-01-01,19
7341,Psychologists,Bourgogne-Franche-Comté,2019-02-01,22
7342,Psychologists,Bourgogne-Franche-Comté,2019-03-01,22
7343,Psychologists,Bourgogne-Franche-Comté,2019-04-01,26
7344,Psychologists,Bourgogne-Franche-Comté,2019-05-01,28
7345,Psychologists,Bourgogne-Franche-Comté,2019-06-01,35
7346,Psychologists,Bourgogne-Franche-Comté,2019-07-01,37
7347,Psychologists,Bourgogne-Franche-Comté,2019-08-01,38
7348,Psychologists,Bourgogne-Franche-Comté,2019-09-01,40
7349,Psychologists,Bourgogne-Franche-Comté,2019-10-01,45
7350,Psychologists,Bourgogne-Franche-Comté,2019-11-01,48
7351,Psychologists,Bourgogne-Franche-Comté,2019-12-01,52
7352,Psychologists,Bourgogne-Franche-Comté,2020-01-01,56
7353,Psychologists,Bourgogne-Franche-Comté,2020-02-01,61
7354,Psychologists,Bourgogne-Franche-Comté,2020-03-01,68
7355,Psychologists,Bourgogne-Franche-Comté,2020-04-01,81
7356,Psychologists,Bourgogne-Franche-Comté,2020-05-01,84
7357,Psychologists,Bourgogne-Franche-Comté,2020-06-01,86
7358,Psychologists,Bourgogne-Franche-Comté,2020-07-01,87
7359,Psychologists,Bourgogne-Franche-Comté,2020-08-01,85
7360,Psychologists,Bourgogne-Franche-Comté,2020-09-01,99
7361,Psychologists,Bourgogne-Franche-Comté,2020-10-01,104
7362,Psychologists,Bourgogne-Franche-Comté,2020-11-01,111
7363,Psychologists,Bourgogne-Franche-Comté,2020-12-01,113
7364,Psychologists,Bourgogne-Franche-Comté,2021-01-01,125
7365,Psychologists,Bourgogne-Franche-Comté,2021-02-01,124
7366,Psychologists,Bourgogne-Franche-Comté,2021-03-01,134
7367,Psychologists,Bourgogne-Franche-Comté,2021-04-01,153
7368,Psychologists,Bourgogne-Franche-Comté,2021-05-01,154
7369,Psychologists,Bourgogne-Franche-Comté,2021-06-01,164
7370,Psychologists,Bourgogne-Franche-Comté,2021-07-01,167
7371,Psychologists,Bourgogne-Franche-Comté,2021-08-01,172
7372,Psychologists,Bourgogne-Franche-Comté,2021-09-01,176
7373,Psychologists,Bourgogne-Franche-Comté,2021-10-01,182
7374,Psychologists,Bourgogne-Franche-Comté,2021-11-01,184
7375,Psychologists,Bourgogne-Franche-Comté,2021-12-01,193
7376,Psychologists,Bourgogne-Franche-Comté,2022-01-01,208
7377,Psychologists,Bourgogne-Franche-Comté,2022-02-01,198
7378,Psychologists,Bretagne,2018-01-01,6
7379,Psychologists,Bretagne,2018-02-01,7
7380,Psychologists,Bretagne,2018-03-01,8
7381,Psychologists,Bretagne,2018-04-01,9
7382,Psychologists,Bretagne,2018-05-01,10
7383,Psychologists,Bretagne,2018-06-01,10
7384,Psychologists,Bretagne,2018-07-01,10
7385,Psychologists,Bretagne,2018-08-01,11
7386,Psychologists,Bretagne,2018-09-01,15
7387,Psychologists,Bretagne,2018-10-01,21
7388,Psychologists,Bretagne,2018-11-01,25
7389,Psychologists,Bretagne,2018-12-01,25
7390,Psychologists,Bretagne,2019-01-01,28
7391,Psychologists,Bretagne,2019-02-01,35
7392,Psychologists,Bretagne,2019-03-01,47
7393,Psychologists,Bretagne,2019-04-01,50
7394,Psychologists,Bretagne,2019-05-01,58
7395,Psychologists,Bretagne,2019-06-01,58
7396,Psychologists,Bretagne,2019-07-01,58
7397,Psychologists,Bretagne,2019-08-01,62
7398,Psychologists,Bretagne,2019-09-01,69
7399,Psychologists,Bretagne,2019-10-01,73
7400,Psychologists,Bretagne,2019-11-01,78
7401,Psychologists,Bretagne,2019-12-01,92
7402,Psychologists,Bretagne,2020-01-01,109
7403,Psychologists,Bretagne,2020-02-01,120
7404,Psychologists,Bretagne,2020-03-01,142
7405,Psychologists,Bretagne,2020-04-01,167
7406,Psychologists,Bretagne,2020-05-01,194
7407,Psychologists,Bretagne,2020-06-01,208
7408,Psychologists,Bretagne,2020-07-01,208
7409,Psychologists,Bretagne,2020-08-01,213
7410,Psychologists,Bretagne,2020-09-01,231
7411,Psychologists,Bretagne,2020-10-01,243
7412,Psychologists,Bretagne,2020-11-01,256
7413,Psychologists,Bretagne,2020-12-01,265
7414,Psychologists,Bretagne,2021-01-01,274
7415,Psychologists,Bretagne,2021-02-01,288
7416,Psychologists,Bretagne,2021-03-01,306
7417,Psychologists,Bretagne,2021-04-01,324
7418,Psychologists,Bretagne,2021-05-01,333
7419,Psychologists,Bretagne,2021-06-01,348
7420,Psychologists,Bretagne,2021-07-01,358
7421,Psychologists,Bretagne,2021-08-01,377
7422,Psychologists,Bretagne,2021-09-01,394
7423,Psychologists,Bretagne,2021-10-01,403
7424,Psychologists,Bretagne,2021-11-01,403
7425,Psychologists,Bretagne,2021-12-01,402
7426,Psychologists,Bretagne,2022-01-01,403
7427,Psychologists,Bretagne,2022-02-01,399
7428,Psychologists,Centre-Val de Loire,2018-01-01,11
7429,Psychologists,Centre-Val de Loire,2018-02-01,12
7430,Psychologists,Centre-Val de Loire,2018-03-01,14
7431,Psychologists,Centre-Val de Loire,2018-04-01,14
7432,Psychologists,Centre-Val de Loire,2018-05-01,15
7433,Psychologists,Centre-Val de Loire,2018-06-01,15
7434,Psychologists,Centre-Val de Loire,2018-07-01,14
7435,Psychologists,Centre-Val de Loire,2018-08-01,13
7436,Psychologists,Centre-Val de Loire,2018-09-01,19
7437,Psychologists,Centre-Val de Loire,2018-10-01,26
7438,Psychologists,Centre-Val de Loire,2018-11-01,29
7439,Psychologists,Centre-Val de Loire,2018-12-01,31
7440,Psychologists,Centre-Val de Loire,2019-01-01,33
7441,Psychologists,Centre-Val de Loire,2019-02-01,33
7442,Psychologists,Centre-Val de Loire,2019-03-01,37
7443,Psychologists,Centre-Val de Loire,2019-04-01,42
7444,Psychologists,Centre-Val de Loire,2019-05-01,46
7445,Psychologists,Centre-Val de Loire,2019-06-01,48
7446,Psychologists,Centre-Val de Loire,2019-07-01,51
7447,Psychologists,Centre-Val de Loire,2019-08-01,52
7448,Psychologists,Centre-Val de Loire,2019-09-01,63
7449,Psychologists,Centre-Val de Loire,2019-10-01,64
7450,Psychologists,Centre-Val de Loire,2019-11-01,68
7451,Psychologists,Centre-Val de Loire,2019-12-01,74
7452,Psychologists,Centre-Val de Loire,2020-01-01,80
7453,Psychologists,Centre-Val de Loire,2020-02-01,86
7454,Psychologists,Centre-Val de Loire,2020-03-01,103
7455,Psychologists,Centre-Val de Loire,2020-04-01,112
7456,Psychologists,Centre-Val de Loire,2020-05-01,122
7457,Psychologists,Centre-Val de Loire,2020-06-01,129
7458,Psychologists,Centre-Val de Loire,2020-07-01,125
7459,Psychologists,Centre-Val de Loire,2020-08-01,124
7460,Psychologists,Centre-Val de Loire,2020-09-01,134
7461,Psychologists,Centre-Val de Loire,2020-10-01,144
7462,Psychologists,Centre-Val de Loire,2020-11-01,153
7463,Psychologists,Centre-Val de Loire,2020-12-01,160
7464,Psychologists,Centre-Val de Loire,2021-01-01,167
7465,Psychologists,Centre-Val de Loire,2021-02-01,176
7466,Psychologists,Centre-Val de Loire,2021-03-01,186
7467,Psychologists,Centre-Val de Loire,2021-04-01,197
7468,Psychologists,Centre-Val de Loire,2021-05-01,201
7469,Psychologists,Centre-Val de Loire,2021-06-01,216
7470,Psychologists,Centre-Val de Loire,2021-07-01,222
7471,Psychologists,Centre-Val de Loire,2021-08-01,224
7472,Psychologists,Centre-Val de Loire,2021-09-01,240
7473,Psychologists,Centre-Val de Loire,2021-10-01,244
7474,Psychologists,Centre-Val de Loire,2021-11-01,249
7475,Psychologists,Centre-Val de Loire,2021-12-01,249
7476,Psychologists,Centre-Val de Loire,2022-01-01,243
7477,Psychologists,Centre-Val de Loire,2022-02-01,237
7478,Psychologists,Corse,2018-01-01,2
7479,Psychologists,Corse,2018-02-01,2
7480,Psychologists,Corse,2018-03-01,2
7481,Psychologists,Corse,2018-04-01,2
7482,Psychologists,Corse,2018-05-01,2
7483,Psychologists,Corse,2018-06-01,2
7484,Psychologists,Corse,2018-07-01,2
7485,Psychologists,Corse,2018-08-01,2
7486,Psychologists,Corse,2018-09-01,2
7487,Psychologists,Corse,2018-10-01,2
7488,Psychologists,Corse,2018-11-01,2
7489,Psychologists,Corse,2018-12-01,2
7490,Psychologists,Corse,2019-01-01,2
7491,Psychologists,Corse,2019-02-01,2
7492,Psychologists,Corse,2019-03-01,2
7493,Psychologists,Corse,2019-04-01,2
7494,Psychologists,Corse,2019-05-01,3
7495,Psychologists,Corse,2019-06-01,3
7496,Psychologists,Corse,2019-07-01,3
7497,Psychologists,Corse,2019-08-01,3
7498,Psychologists,Corse,2019-09-01,3
7499,Psychologists,Corse,2019-10-01,3
7500,Psychologists,Corse,2019-11-01,3
7501,Psychologists,Corse,2019-12-01,3
7502,Psychologists,Corse,2020-01-01,3
7503,Psychologists,Corse,2020-02-01,7
7504,Psychologists,Corse,2020-03-01,7
7505,Psychologists,Corse,2020-04-01,7
7506,Psychologists,Corse,2020-05-01,8
7507,Psychologists,Corse,2020-06-01,8
7508,Psychologists,Corse,2020-07-01,8
7509,Psychologists,Corse,2020-08-01,8
7510,Psychologists,Corse,2020-09-01,10
7511,Psychologists,Corse,2020-10-01,10
7512,Psychologists,Corse,2020-11-01,10
7513,Psychologists,Corse,2020-12-01,9
7514,Psychologists,Corse,2021-01-01,11
7515,Psychologists,Corse,2021-02-01,13
7516,Psychologists,Corse,2021-03-01,13
7517,Psychologists,Corse,2021-04-01,12
7518,Psychologists,Corse,2021-05-01,13
7519,Psychologists,Corse,2021-06-01,15
7520,Psychologists,Corse,2021-07-01,16
7521,Psychologists,Corse,2021-08-01,16
7522,Psychologists,Corse,2021-09-01,18
7523,Psychologists,Corse,2021-10-01,18
7524,Psychologists,Corse,2021-11-01,18
7525,Psychologists,Corse,2021-12-01,20
7526,Psychologists,Corse,2022-01-01,17
7527,Psychologists,Corse,2022-02-01,17
7528,Psychologists,DOM-TOM,2018-09-01,2
7529,Psychologists,DOM-TOM,2018-10-01,2
7530,Psychologists,DOM-TOM,2018-11-01,2
7531,Psychologists,DOM-TOM,2018-12-01,3
7532,Psychologists,DOM-TOM,2019-01-01,3
7533,Psychologists,DOM-TOM,2019-02-01,3
7534,Psychologists,DOM-TOM,2019-03-01,4
7535,Psychologists,DOM-TOM,2019-04-01,4
7536,Psychologists,DOM-TOM,2019-05-01,4
7537,Psychologists,DOM-TOM,2019-06-01,4
7538,Psychologists,DOM-TOM,2019-07-01,2
7539,Psychologists,DOM-TOM,2019-08-01,2
7540,Psychologists,DOM-TOM,2019-09-01,2
7541,Psychologists,DOM-TOM,2019-10-01,3
7542,Psychologists,DOM-TOM,2019-11-01,3
7543,Psychologists,DOM-TOM,2019-12-01,3
7544,Psychologists,DOM-TOM,2020-01-01,3
7545,Psychologists,DOM-TOM,2020-02-01,3
7546,Psychologists,DOM-TOM,2020-03-01,4
7547,Psychologists,DOM-TOM,2020-04-01,4
7548,Psychologists,DOM-TOM,2020-05-01,4
7549,Psychologists,DOM-TOM,2020-06-01,3
7550,Psychologists,DOM-TOM,2020-07-01,3
7551,Psychologists,DOM-TOM,2020-08-01,3
7552,Psychologists,DOM-TOM,2020-09-01,5
7553,Psychologists,DOM-TOM,2020-10-01,5
7554,Psychologists,DOM-TOM,2020-11-01,6
7555,Psychologists,DOM-TOM,2020-12-01,6
7556,Psychologists,DOM-TOM,2021-01-01,8
7557,Psychologists,DOM-TOM,2021-02-01,9
7558,Psychologists,DOM-TOM,2021-03-01,10
7559,Psychologists,DOM-TOM,2021-04-01,11
7560,Psychologists,DOM-TOM,2021-05-01,11
7561,Psychologists,DOM-TOM,2021-06-01,13
7562,Psychologists,DOM-TOM,2021-07-01,14
7563,Psychologists,DOM-TOM,2021-08-01,12
7564,Psychologists,DOM-TOM,2021-09-01,13
7565,Psychologists,DOM-TOM,2021-10-01,12
7566,Psychologists,DOM-TOM,2021-11-01,13
7567,Psychologists,DOM-TOM,2021-12-01,14
7568,Psychologists,DOM-TOM,2022-01-01,13
7569,Psychologists,DOM-TOM,2022-02-01,13
7570,Psychologists,Grand Est,2018-01-01,8
7571,Psychologists,Grand Est,2018-02-01,8
7572,Psychologists,Grand Est,2018-03-01,10
7573,Psychologists,Grand Est,2018-04-01,11
7574,Psychologists,Grand Est,2018-05-01,12
7575,Psychologists,Grand Est,2018-06-01,15
7576,Psychologists,Grand Est,2018-07-01,19
7577,Psychologists,Grand Est,2018-08-01,21
7578,Psychologists,Grand Est,2018-09-01,23
7579,Psychologists,Grand Est,2018-10-01,27
7580,Psychologists,Grand Est,2018-11-01,31
7581,Psychologists,Grand Est,2018-12-01,35
7582,Psychologists,Grand Est,2019-01-01,40
7583,Psychologists,Grand Est,2019-02-01,47
7584,Psychologists,Grand Est,2019-03-01,53
7585,Psychologists,Grand Est,2019-04-01,56
7586,Psychologists,Grand Est,2019-05-01,57
7587,Psychologists,Grand Est,2019-06-01,63
7588,Psychologists,Grand Est,2019-07-01,67
7589,Psychologists,Grand Est,2019-08-01,74
7590,Psychologists,Grand Est,2019-09-01,84
7591,Psychologists,Grand Est,2019-10-01,98
7592,Psychologists,Grand Est,2019-11-01,113
7593,Psychologists,Grand Est,2019-12-01,119
7594,Psychologists,Grand Est,2020-01-01,124
7595,Psychologists,Grand Est,2020-02-01,131
7596,Psychologists,Grand Est,2020-03-01,152
7597,Psychologists,Grand Est,2020-04-01,179
7598,Psychologists,Grand Est,2020-05-01,185
7599,Psychologists,Grand Est,2020-06-01,196
7600,Psychologists,Grand Est,2020-07-01,202
7601,Psychologists,Grand Est,2020-08-01,199
7602,Psychologists,Grand Est,2020-09-01,226
7603,Psychologists,Grand Est,2020-10-01,236
7604,Psychologists,Grand Est,2020-11-01,252
7605,Psychologists,Grand Est,2020-12-01,265
7606,Psychologists,Grand Est,2021-01-01,274
7607,Psychologists,Grand Est,2021-02-01,288
7608,Psychologists,Grand Est,2021-03-01,299
7609,Psychologists,Grand Est,2021-04-01,318
7610,Psychologists,Grand Est,2021-05-01,331
7611,Psychologists,Grand Est,2021-06-01,346
7612,Psychologists,Grand Est,2021-07-01,351
7613,Psychologists,Grand Est,2021-08-01,358
7614,Psychologists,Grand Est,2021-09-01,372
7615,Psychologists,Grand Est,2021-10-01,392
7616,Psychologists,Grand Est,2021-11-01,404
7617,Psychologists,Grand Est,2021-12-01,414
7618,Psychologists,Grand Est,2022-01-01,425
7619,Psychologists,Grand Est,2022-02-01,419
7620,Psychologists,Hauts-de-France,2018-01-01,12
7621,Psychologists,Hauts-de-France,2018-02-01,12
7622,Psychologists,Hauts-de-France,2018-03-01,14
7623,Psychologists,Hauts-de-France,2018-04-01,14
7624,Psychologists,Hauts-de-France,2018-05-01,16
7625,Psychologists,Hauts-de-France,2018-06-01,18
7626,Psychologists,Hauts-de-France,2018-07-01,21
7627,Psychologists,Hauts-de-France,2018-08-01,27
7628,Psychologists,Hauts-de-France,2018-09-01,40
7629,Psychologists,Hauts-de-France,2018-10-01,51
7630,Psychologists,Hauts-de-France,2018-11-01,55
7631,Psychologists,Hauts-de-France,2018-12-01,61
7632,Psychologists,Hauts-de-France,2019-01-01,76
7633,Psychologists,Hauts-de-France,2019-02-01,87
7634,Psychologists,Hauts-de-France,2019-03-01,114
7635,Psychologists,Hauts-de-France,2019-04-01,132
7636,Psychologists,Hauts-de-France,2019-05-01,151
7637,Psychologists,Hauts-de-France,2019-06-01,155
7638,Psychologists,Hauts-de-France,2019-07-01,179
7639,Psychologists,Hauts-de-France,2019-08-01,189
7640,Psychologists,Hauts-de-France,2019-09-01,205
7641,Psychologists,Hauts-de-France,2019-10-01,224
7642,Psychologists,Hauts-de-France,2019-11-01,242
